scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,raw,cause,outcome,equipment,severity,rec_tools,pred_cause,pred_tool,cause_ok,outcome_consistent,tool_consistent,parse_mode
IEEE14_SCN_000870,E2,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1072916984558103,1.0,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected event description specifies a 20% demand decrease at load_bus_6, which corresponds to a negative load surge (Load Drop).""}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,power_flow,True,True,False,
IEEE14_SCN_001725,E5,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0875310897827148,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected mechanism specifies a renewable ramp of 10 availability points at sgen_PV14.""}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_000928,E3,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.8923029899597168,1.0,True,"```json
{""event_class"": ""E3"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""The scenario describes a single transmission line outage targeting line_6_12, which directly maps to class E3.""}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,
IEEE14_SCN_002027,E3,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.977858543395996,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly specifies a single line outage of line_6_13, which corresponds to class E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,
IEEE14_SCN_001638,E5,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1464922428131104,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is a medium down-ramp of availability at solar PV14, which falls strictly under the renewable ramp event class.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_000679,E2,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0776734352111816,1.0,True,"```json
{""event_class"": ""E2"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""A 30% demand decrease at load_bus_5 corresponds to a negative load surge (load drop).""}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,power_flow,True,True,False,
IEEE14_SCN_002895,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1154401302337646,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario explicitly injects a compound event consisting of a transmission line outage combined with a load surge across multiple buses.""}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,power_flow,True,True,True,
IEEE14_SCN_000738,E2,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1104261875152588,1.0,True,"```json
{""event_class"":""E2"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected mechanism is a 30% demand decrease at load_bus_14, which corresponds to a load drop event (E2).""}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,power_flow,True,True,False,
IEEE14_SCN_001211,E4,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0294346809387207,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected mechanism explicitly states an outage of single generator gen_G8, which corresponds to class E4.""}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,
IEEE14_SCN_001744,E5,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9764854907989502,1.0,True,"```json
{""event_class"": ""E5"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""The injected event is a medium up-ramp of 30 availability points at the photovoltaic resource sgen_PV14, which directly corresponds to a renewable ramp.""}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_000352,E1,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.115198850631714,1.0,True,"```json
{""event_class"":""E1"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario describes a 30% demand increase at load_bus_5, which corresponds to a positive load surge (E1).""}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_000392,E1,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.129926681518555,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism explicitly specifies a 20% demand increase at load_bus_11, which corresponds to a positive load surge.""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_002536,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1728193759918213,0.99,True,"```json
{""event_class"": ""E9"", ""confidence"": 0.99, ""tool"": ""grid_query"", ""reason"": ""The scenario description explicitly states a compound event involving a transmission line outage combined with a load surge across multiple buses.""}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,grid_query,True,False,False,
IEEE14_SCN_001757,E5,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.169102907180786,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism explicitly describes a large down-ramp of availability at renewable resources sgen_PV14 and sgen_WIND6.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_001535,E5,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.126136064529419,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected mechanism describes a medium up-ramp of availability points at photovoltaic generator sgen_PV14.""}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_002826,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0937018394470217,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected description explicitly combines a transmission line outage and a 20% demand increase across multiple load buses, constituting a compound event.""}
```",E9,undervoltage,branch+demand,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E9,power_flow,True,True,True,
IEEE14_SCN_001769,E5,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1187753677368164,1.0,True,"{""event_class"": ""E5"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""The injected event is a large down-ramp of 60 availability points at renewable resource sgen_PV14, which correctly maps to an E5 Renewable Ramp.""}",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_002430,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0918874740600586,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""grid_query"",""reason"":""The scenario clearly states a compound event involving a line outage (line_1_5) combined with a 20% demand increase across multiple load buses.""}
```",E9,overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,grid_query,True,True,False,
IEEE14_SCN_002500,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0359091758728027,1.0,True,"```json
{""event_class"": ""E9"", ""confidence"": 1.0, ""tool"": ""contingency"", ""reason"": ""The scenario description explicitly details a compound event involving a transmission line outage combined with a load surge across multiple components.""}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,
IEEE14_SCN_001355,E4,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1346991062164309,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single generator outage of gen_G6, which maps directly to class E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,
IEEE14_SCN_002926,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0704562664031982,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The injected description explicitly combines a transmission line outage (line_3_4) and a 20% demand increase across multiple load buses, classifying this as a compound event (E9).""}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,power_flow,True,True,True,
IEEE14_SCN_001686,E5,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.127274751663208,1.0,True,"```json
{""event_class"":""E5"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""Injected mechanism describes a small up-ramp of availability at solar resource sgen_PV14.""}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,
IEEE14_SCN_002226,E7,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2336277961730957,0.95,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 0.95,
  ""tool"": ""grid_query"",
  ""reason"": ""The post-event state exhibits voltage violations exceeding 1.05 p.u. (peak 1.0800 p.u.) driven by excitation setpoint shifts across multiple generators, matching the overvoltage class E7.""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,
IEEE14_SCN_002332,E7,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1068191528320312,0.99,True,"```json
{""event_class"":""E7"",""confidence"":0.99,""tool"":""grid_query"",""reason"":""The injected event is an AVR setpoint shift raising excitation across multiple generators, directly causing bus overvoltage exceeding 1.05 p.u.""}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,
IEEE14_SCN_000529,E1,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0802786350250244,1.0,True,"```json
{""event_class"": ""E1"", ""confidence"": 1.0, ""tool"": ""power_flow"", ""reason"": ""A positive 20% demand increase was injected at load_bus_13, which corresponds to class E1 (Load Surge).""}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_002533,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.3386404514312744,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected description explicitly indicates a compound event consisting of a transmission line outage combined with a load surge.""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,grid_query,True,False,False,
IEEE14_SCN_000405,E1,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.198307752609253,0.99,True,"```json
{""event_class"": ""E1"", ""confidence"": 0.99, ""tool"": ""power_flow"", ""reason"": ""The injected event is a 40% demand increase (load surge) distributed across multiple load buses.""}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_000967,E3,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,0.9257967472076416,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly specifies a single line outage of line_13_14, which corresponds to class E3.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,
IEEE14_SCN_002153,E7,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0881423950195312,1.0,True,"```json
{""event_class"":""E7"",""confidence"":1.0,""tool"":""grid_query"",""reason"":""The post-event state exhibits an overvoltage violation with peak voltage reaching 1.0800 p.u. (V > 1.05) caused by excitation setpoint increases.""}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,
IEEE14_SCN_000199,E0,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.2444100379943848,1.0,True,"```json
{
  ""event_class"": ""E0"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The scenario description explicitly states no disturbance was injected and the effect lists zero limit violations.""
}
```",E0,none,none,high,n1_security;grid_query_topology,E0,power_flow,True,True,False,
IEEE14_SCN_001428,E4,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0550711154937744,1.0,True,"```json
{""event_class"":""E4"",""confidence"":1.0,""tool"":""contingency"",""reason"":""The injected mechanism explicitly states an outage of generator G2, which corresponds to class E4 (Generator Outage).""}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,
IEEE14_SCN_000337,E1,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.0817782878875732,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""A 40% demand increase was injected across multiple load buses, corresponding to a positive load surge.""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,power_flow,True,True,False,
IEEE14_SCN_002846,E9,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1019246578216553,1.0,True,"```json
{""event_class"":""E9"",""confidence"":1.0,""tool"":""power_flow"",""reason"":""The scenario explicitly describes a compound event combining a transmission line outage (line_3_4) and a simultaneous load surge (+15% demand) across multiple buses.""}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,power_flow,True,True,True,
IEEE14_SCN_001338,E4,E3_LLM_Tools,API,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,1.1194441318511963,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly specifies a single generator outage of gen_G2, which maps directly to class E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,
